""	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
GOLT1A	0.0277461275770274	0.0113659132387836	0.00832072530811976	0.0236020260474356	0.0068901612737506	0.0280603347767257	-0.00279573605407343	-0.0159723601906971
PLEKHA6	-0.0472784925382046	0.0249728918908364	0.0581824822315218	0.0927417500489179	0.0872673403802936	0.0564552108645973	0.0319037093408999	-0.0796997790586607
RP11-739N20.2	-0.0145217031249506	0.0161885314873275	0.0230612369374814	0.0179956336574295	0.019587648710164	0.00194693060212199	0.00297657766208287	-0.0218056981118309
PPP1R15B	0.0971386267596737	0.0822309035531531	0.0662744991384324	0.0374560336445659	0.0215371559440037	0.00745140276328065	0.0822164303924628	0.0480404394728157
PIK3C2B	-0.0669356332285379	0.067514746417462	0.117001471630939	0.100736044414725	0.0973798048352343	0.057630557947197	0.0803826196851305	-0.0932269091644159
MDM4	-0.0106040785933902	0.208325591882681	0.22764260214379	0.239126578093273	0.243732849576762	0.0122938148475824	0.239569140661307	-0.154550111712515
RP11-430C7.4	0.0167873085982684	0.0086767497073232	-0.000209666254797342	0.00850372616574732	0.00110828860934493	-0.00856331545149965	0.0170611136234147	-0.000259683042350869
LRRN2	0.0304431719865494	0.259570535526921	0.229749485454263	0.194888956156404	0.190354659314084	-0.0720031394560587	0.263095974564941	-0.124052746404062
RP11-430C7.5	0.0241268051725128	-0.00444486677170627	-0.0111423124148193	-0.00870200352319691	-0.0124358536911801	-0.00549411601662478	0.00403598409419977	0.00594747314999275
NFASC	0.0572844001945777	0.249171137195471	0.262389166897969	0.188400465168876	0.177515262924724	0.0800691915196551	0.240405774391889	-0.155034302341316
CNTN2	-0.18017265706103	0.0202225616538756	0.187855261226677	0.147816700028608	0.154486459421534	0.231366199285064	0.042568240503773	-0.186176236140994
TMEM81	0.0261476818274445	0.0353944554067847	0.0272471759736519	0.0448029197340597	0.051139061947779	-0.0168291992180889	0.05117186177614	-0.0363504170809092
RBBP5	0.0495575637242901	0.160642714913963	0.143351721905523	0.169339914713841	0.165546338710251	-0.00978990780789276	0.191541557966357	-0.110472104604805
DSTYK	0.0297148850556258	0.188044859150757	0.18241168379211	0.205163829079448	0.199235547821864	-0.0061955414085214	0.226138562558629	-0.132014805441565
TMCC2	-0.0892029915259203	0.0626835910055826	0.134700722604503	0.133678959706865	0.130635104328164	0.101967810059473	0.0856755878078702	-0.127760980502867
NUAK2	0.0547998189418709	0.0819319991755859	0.061922238659547	0.0638139450780414	0.0558018071391985	-0.020380256355871	0.091435702154854	-0.017632970435721
KLHDC8A	-0.119336727182537	0.298873273570088	0.376641388456755	0.508604834718629	0.496127484353148	-0.0067302718423213	0.404196211981779	-0.381072694803951
LEMD1-AS1	0.0128281141646494	0.0180731389645752	0.0104886783728751	0.00648094548250637	0.00563708345737028	0.00141993877736985	0.018339454664073	0.00254865099188636
LEMD1	-0.0407197403751212	0.0263715807389518	0.0728344408447754	0.207807260840336	0.183399809027249	0.0324794013570434	0.0973709049050255	-0.134578173420182
RP11-576D8.4	-0.0192383128238804	-0.00915863497800069	0.0161705135885022	0.046394620155124	0.0322997740780009	0.0282727096401621	-0.00668231005315054	-0.0354706013635864
CDK18	-0.0215576939478822	0.15807742139394	0.207106721365172	0.124252444001515	0.131855288759329	0.124951717402624	0.160983697404087	-0.12766391409419
MFSD4	0.0108210516759918	0.0633927806008329	0.0754427504856064	0.0793630937923668	0.0801521648314411	0.0515003384363698	0.056062132482487	-0.0744671686820172
ELK4	0.0937249796058063	0.187195071334867	0.131830237983223	0.107407645976773	0.102651981508567	-0.0536839067228375	0.214717307806197	-0.0250351580993354
SLC45A3	-0.0724192288459668	0.0408882288691734	0.111922728321105	0.0686372732363757	0.0705750518917503	0.125676519727101	0.0543057342906814	-0.0813704082149477
NUCKS1	-0.0200707504218111	0.303945874806045	0.352044632447992	0.392755351932239	0.366513997558343	0.144869704181257	0.293378079213182	-0.265206330443983
SLC41A1	0.0810773253452726	0.224712562771459	0.176049186932587	0.148360312353641	0.145395660869916	-0.0385566311701099	0.227184502703816	-0.0858729685013595
PM20D1	0.00227767571198428	0.000271480690789296	-0.00775314957051316	-0.010074253888487	-0.0157477001444985	0.0100217492720033	-0.0044145152129136	0.0169966028195093
SLC26A9	-0.0235468530069336	0.0129076842352754	0.0353859635743356	0.0212634843045219	0.021563391487386	0.0329128071643057	0.00573377356653422	-0.0210584801472421
FAM72A	0.0610971119343525	0.051637406403376	0.0134707356935475	-0.0198733177305129	-0.0217933032243392	-0.0317075939658368	0.0368094373571095	0.0793515652348555
RP11-38J22.3	0.0138667203829267	0.0108546022989111	0.00861261113022486	0.00250380106168238	-0.0010526220061264	-0.00310118640222877	0.00412501873991678	0.00339718010670822
AVPR1B	0.0116427190342863	0.00778850328235998	0.000643269294694534	0.000476828804416694	-0.0011138000372517	-0.00791715704659507	0.0105271197984223	0.00509846919086745
C1orf186	0.00159157559958558	-0.0309835999057948	-0.0459356858065199	-0.0316533045211377	-0.0334087167584867	0.0299852485756798	-0.032700209351414	0.0355186060477683
CTSE	0.0140096940469911	-0.00710987265784252	-0.0120175962274528	-0.00750096866641865	-0.012380779855021	0.00414478690912086	0.00474228179728403	0.0158171276691981
SRGAP2	0.0675350262176571	0.120896149567781	0.0666836383740729	0.0130819480881997	0.0189358406279543	-0.0341692095878703	0.112450690532241	0.113947137796757
SRGAP2-AS1	-0.00682724689966075	-0.0132364776143726	-0.0198763816703942	-0.0144783262635964	-0.013191721374205	-0.00281375899538468	-0.0200459245276831	0.0208861983105585
IKBKE	0.142000619751495	0.0444915206048584	-0.0313159916386563	-0.0748764597180508	-0.098542366020061	-0.0276628280413624	0.0446967881908941	0.179795105214148
C1orf147	0.00846326079557461	-0.000858291802168352	-0.00939353105721067	-0.0127574197106202	-0.0137929469879691	0.00352133553186058	-0.005147051736328	0.0115239618609178
RP11-534L20.5	0.0166921373696133	0.0201833132283987	0.0115749462437957	0.0182531563379285	0.0120844096001118	-0.0124689864389476	0.0268041352467945	0.00216083852420698
RASSF5	0.154963749264845	-0.0617693544482342	-0.144978898996286	-0.192111813656572	-0.223207295109794	0.0356250780196599	-0.0834915598570288	0.326974653814502
EIF2D	0.173276517121848	0.234495953448619	0.13471389378501	0.0889198010009515	0.0631962097432032	-0.0838125505994448	0.244575603217156	0.0300381602645854
RP11-343H5.6	0.0319271342053324	0.0103403943952666	0.00525112797220357	0.00422007462092922	-0.000399807683377059	-0.00559487718177812	-0.00312359581205388	0.000425427534177298
DYRK3	0.124667654999053	0.105318306680918	0.0444575197610098	0.0629622538198986	0.0433017703440093	-0.0263983865009551	0.110506475588116	-0.00748944353973524
MAPKAPK2	0.140513639361718	0.192926870734531	0.129865784692018	0.0954428433829425	0.0681766723480304	-0.0602101387629233	0.202767427833446	0.0231822851809768
IL10	0.149289957747726	-0.120110284217152	-0.203520994990139	-0.250183679161001	-0.278933390237025	0.0369812715962006	-0.163176263370014	0.359242229070552
IL19	0.0185251241201188	-0.000691137035426045	-0.00846800529959171	-0.0172505006090866	-0.021725594509699	0.0182218497701253	-0.00985245869543317	0.037494283660503
IL20	0.00915312777740495	-0.0042622212263381	-0.0101522349618337	-0.0132329345056614	-0.0212369249103178	0.0101799605022371	-0.00953685353772426	0.0194325709951796
IL24	0.0584675741817411	0.0466019247290096	0.0104108032359188	0.0249856905987047	0.0180590719685629	-0.0413030612829047	0.0721510474842529	0.0119058131793629
PIGR	0.0264673909282233	0.00158020782160186	-0.0156467470654743	-0.0407149377189003	-0.0433945790665184	0.0057067320629794	-0.00668731101222197	0.0673860109614079
FCAMR	0.0142996922131524	0.0042076645595136	-0.0100382134937596	-0.0164201607972842	-0.0275415596652094	0.00356216199922788	0.00324950973295104	0.032559856942088
C1orf116	0.0109881341894635	0.0131781963059458	0.00614767508587097	0.00789011419779038	0.00883637027288677	-0.00618184013054825	0.0207409101753145	0.00065394149749506
YOD1	0.0384444682729928	0.0813958983513138	0.0643801714441954	0.0678945072794938	0.0651462169310231	-0.0264168581884537	0.099735321306121	-0.0298630142045634
PFKFB2	0.0770367478717736	0.0980985975848042	0.0532593008931528	0.00342877210552765	-0.00310505731065028	0.00730351108510395	0.0764952295254332	0.0533504649554268
C4BPB	0.0291428680013194	-0.0114989546664561	-0.0275751700364158	-0.0412858116616994	-0.0495954784685806	0.00705058817294564	-0.0265722425687613	0.0586318146254985
C4BPA	0.0150472269757275	0.00837306463673386	0.00588715392198714	-0.00299285857357937	-0.00803609174002503	0.00934775370084529	-0.0033049832893926	0.0161758631621131
CD55	0.136575632157335	-0.156666934935899	-0.187107684709388	-0.235368810528878	-0.253963506625249	0.114517273671411	-0.173525748150664	0.330301932349814
CR1	0.0693773660379578	-0.0295587203888336	-0.0570886458938989	-0.0822476845348133	-0.0869883905067117	0.0101707743893564	-0.0445220478945567	0.124084827386731
CR1L	0.00259943185183537	-0.000646282036507529	-0.000225129704717053	-0.00313659780147862	-0.00530140419505179	-0.00203874853042445	-0.00671573388975928	0.00782236057948075
CD46	0.13965652810226	0.14463490988412	0.0941567003283235	0.0627710855625041	0.0430696637575374	0.00770157933668667	0.149531232503013	0.0571716943640724
CD34	0.0620612179093987	0.0805897008547661	0.0385786856175594	0.0182226668657012	0.00310359251873667	-0.0166741744837263	0.0676933856751732	-0.00372647190230183
PLXNA2	-0.0119770855227252	0.100197532568074	0.104285887339474	0.127892355115438	0.128504165875198	0.0056803754643723	0.128580714473287	-0.0875305510079229
CAMK1G	0.00275983527905015	0.0326672669762196	0.0331125709937535	0.0268927279915744	0.0250421268500015	0.00991339221784302	0.0342266203119493	-0.0178698882788568
LAMB3	0.0275674610873525	0.106760816572053	0.0999750056870728	0.0914435716862165	0.085516806576082	-0.0274485907475412	0.126503464114339	-0.0494081709376172
RP1-28O10.1	0.0306707093029571	0.0100744326027595	0.00604037997904349	0.000165292706170843	-0.00571047855058099	0.00956720904945908	0.0159011010723406	0.00809187671850878
G0S2	0.1396137674206	-0.0984348858570953	-0.106334107701033	-0.133876280219205	-0.163718381940695	0.0797617649080429	-0.13173523303564	0.228195847435846
HSD11B1	0.120149803691971	0.0520835682793961	-9.75190027844826e-05	-0.0315518418111717	-0.0664386172399177	0.00971639879993095	0.021788416407401	0.0828648341511208
TRAF3IP3	0.0519910287137456	-0.115979398904582	-0.155024706579396	-0.18187786255612	-0.190969733848135	0.0385694326212649	-0.127403350898591	0.235638499557357
C1orf74	0.0394161486718524	0.0927916905243339	0.0694177378181704	0.068179489318548	0.0647439298674917	-0.0336400582783537	0.0973676392171911	-0.0286800292807094
IRF6	0.0385485512322693	0.0484981537835124	0.0271061352554464	0.00700558221524725	0.00846934365564081	0.00662947790737202	0.0444757917413839	0.00633451040817756
DIEXF	0.0733222827915168	0.148153443270449	0.118147166431216	0.11641792276825	0.106864677079466	-0.0290011669884733	0.162657260782107	-0.0645550103833337
SYT14	-0.0153488473763787	0.0624998402574923	0.0767196188139305	0.0740850351792364	0.0762559963143403	0.0169393040281308	0.0631887299742382	-0.0612660889129897
SERTAD4-AS1	-0.0405084005064393	0.0501412970589664	0.0895968580970301	0.0719976939301477	0.0639840372371112	0.109514580109048	0.0455714419391364	-0.0794972141267462
SERTAD4	-0.0757222602354384	-0.0066186994398877	0.0447457026761246	0.0957436922034331	0.093491543017728	0.0603595223799717	0.00623536348708547	-0.098613509056345
HHAT	0.0550101717711988	0.0940253926913588	0.0615149477579182	0.0474829379155841	0.039049966992144	-0.0407456436798319	0.101349693834679	0.00328111160367304
KCNH1	-0.00402735390021887	0.00891348935482854	0.015737280725005	0.021853512187218	0.0197258314538149	0.00456756787053336	-0.0083628480743304	-0.0171552908266542
RCOR3	0.0700837499460602	0.218306803164846	0.179885529166046	0.159236268232772	0.153728093412336	-0.0232369493560944	0.228990240443287	-0.0831246263645017
TRAF5	0.0409132634438085	0.131527402868509	0.100760423976958	0.11412728542005	0.104995347438823	-0.0420879323565409	0.157459609841918	-0.0427414117618029
RD3	-0.00960661595251869	-0.0138640360067255	-0.0174918610039157	-0.00309267097546259	-0.00216197810733897	0.0166889680062518	-0.00973650139454476	0.000844403998532707
SLC30A1	0.171357923344139	0.194180926900166	0.100425352710365	0.059505610642651	0.0414817865293633	-0.0632694259936048	0.179443761352041	0.059074961189832
RP11-354K1.2	0.00860630942600901	0.00902825810771427	0.00530899595523419	0.00327212521068588	0.00237964547538832	-0.00515964723434349	0.0105945955684318	0.00150875822006083
RP11-354K1.1	6.92751229147704e-05	0.0111406995663005	0.0084632646925755	0.00676647063776973	0.00340257814288039	-0.00715333132698607	0.0124668232669633	-0.00304000836349764
NEK2	0.0220588456901453	0.121879893837716	0.0870107507789244	0.118115914522101	0.118999102063319	-0.0912051361837912	0.131111416481552	-0.0708511767553732
RP11-122M14.1	0.00760307954930892	0.0164061774324239	0.0108148677751389	0.00778008246720889	0.0105940615965532	-0.0127525012901383	0.0205840981668687	-0.00621156922512302
LPGAT1	0.0442284833606643	0.172108563656894	0.182349804174078	0.174425419076717	0.164569051909586	0.00145953044938103	0.202232678488282	-0.074928908286377
RP11-552D8.1	-0.0167046518607559	0.00495624508444533	0.0126979746448957	0.0199476723510511	0.019242542177623	-0.00605026205193539	0.0162856497811022	-0.0196234146823597
INTS7	-0.00191676600300268	0.104524303208785	0.120269035268952	0.152770253662375	0.146017115677756	0.00455096486629742	0.12028696541362	-0.110343111444273
DTL	-0.0302588105423513	0.116453909774729	0.116570159662014	0.112452818346875	0.118920798791663	-0.0750101467284735	0.114444569034654	-0.089586651359555
RP11-15I11.2	0.00668029561831285	-0.00647695315460555	-0.0142083663308565	-0.00871217857974318	-0.00911914288605139	-0.00290427352357266	-0.00058449641497749	0.0128459776918127
RP11-15I11.3	0.0232880110839041	0.0401879820693128	0.028859367369556	0.0275445738572895	0.0252409921439888	0.00486916906120508	0.0349195486215904	-0.0211004546607725
PPP2R5A	0.162470220092019	0.265965737197709	0.176793605620489	0.0998776242894473	0.0977002558065072	-0.0608152216868165	0.284598188161914	-0.0151067317316835
RP11-384C4.7	-0.000233682958425428	0.000842975225725844	0.00327051225171537	0.0174747158480483	0.0175414342759844	-0.00145470847871486	0.00653778594329587	-0.0137221659633259
TMEM206	-0.0633738691769317	0.236142691644515	0.310892931256606	0.320347159468382	0.303486287625329	0.0641941533875729	0.222767447174887	-0.206869303148436
NENF	0.0163446389467927	0.330380139119617	0.36347723451164	0.360224948160154	0.341641230576062	0.124505008715533	0.31176403560456	-0.193921236397112
RP11-61J19.3	0.0308855961147742	-0.00534186855708632	-0.0115191438598247	-0.00774335774769392	-0.00974139652226922	0.00813480881180744	-0.0128104310554884	0.00573286776924142
ATF3	0.285350514165764	0.0112195924247856	-0.0685729006242805	-0.0995017638537468	-0.146603757153308	0.0726523879557162	-0.010977828352524	0.241515612130173
RP11-338C15.5	-0.00923648989789461	-0.00189870891858103	0.00342889528123804	0.0146624564394075	0.0100565232831189	-0.00320252011432181	-0.00709497976632787	-0.00852778290516443
FAM71A	0.0384702999062318	-0.0187013011227076	-0.0302893202826189	-0.0242872955670743	-0.0255558465947353	0.0054002534120061	-0.0205093230214735	0.0475066063871735
RP11-338C15.3	0.0322935477192692	0.0232495175612985	0.0042171620229386	-0.00293264464970638	-0.0141773907778217	-0.00692347828266853	0.018910784587207	0.025269105552803
BATF3	0.190957497142262	0.28551219807452	0.170547330335985	0.114152892931499	0.0902403535448517	-0.136247284544889	0.307299436338308	0.00999830279263725
NSL1	0.0655855158158713	0.281054739229768	0.256381893648274	0.209229878419864	0.180334275511411	0.114972158975392	0.231297635020981	-0.0994142317673939
TATDN3	0.0459441853963811	0.114058414106096	0.10047415900674	0.129472617325936	0.104282703649136	0.0250535586439605	0.111739521063967	-0.0300079269242241
FLVCR1-AS1	0.0524738034332573	0.156509030365558	0.117770712468406	0.0978645567648221	0.0891669758430373	-0.0465860252855247	0.159976252726938	-0.0359058273865037
FLVCR1	-0.00730254893889345	0.131252434008375	0.139277155713452	0.171920605694324	0.17352294139297	-0.0138731204193527	0.154162886701271	-0.114511188135854
VASH2	-0.120414838452869	-0.0234845510282957	0.0624607887459763	0.172467996048256	0.169300505698678	0.0430540097380013	0.0194612460780726	-0.151169990492595
ANGEL2	0.0902340668309823	0.210219055771195	0.166686064667627	0.135898240323943	0.125388397256511	-0.0396896282787871	0.217303366463087	-0.0580478801330204
RPS6KC1	0.0409988916992213	0.154012945397802	0.141150474892696	0.139602440946335	0.134349821877751	-0.022773401663744	0.173989059061488	-0.0733880974292342
PROX1-AS1	-0.0126881679120342	0.0274946349932854	0.0416629432219842	0.0760957922757756	0.0740027924479224	-0.00386267306232829	0.0576023288443455	-0.0526358103944762
PROX1	-0.109933879433632	0.190600123173627	0.272348107199272	0.379282242607814	0.36945146999819	0.018082693652508	0.279192546128069	-0.293287434643956
SMYD2	0.104526937476849	0.200341236781759	0.156470548007417	0.165056160339804	0.149591938716309	-0.0287938115390822	0.216912749854915	-0.0569397914065446
PTPN14	0.139862702040419	0.249623734449149	0.156676465981108	0.119193346632206	0.111544920395839	-0.113574932107104	0.282316211560833	-0.0354798521061746
CENPF	-0.00104162362495878	0.179028475542925	0.156820213963601	0.190176114182835	0.193199770421759	-0.112365651684436	0.191410075950827	-0.119670517036064
KCNK2	-0.0632922007541153	0.11050625714367	0.141937625130748	0.109830331339526	0.124739257405199	0.0326155842176145	0.0865871911809405	-0.126773557595997
KCTD3	0.0515816589708287	0.318329164935557	0.288808335588755	0.275339962582074	0.272435796847251	-0.0431074278941758	0.336193439549898	-0.183233302421671
USH2A	0.00916092857824822	0.0257879679012489	0.018032787103571	0.0126722247070096	0.0129369717359076	-0.0027980128410908	0.0252680835114762	-0.00384284864770864
ESRRG	-0.119946480469789	0.00930870011321603	0.0926861272866411	0.175001915024473	0.174407946888812	0.0931116827268899	0.0273164766515144	-0.171676867281432
GPATCH2	0.0753441287316673	0.22669724741939	0.189741554409701	0.215467815172091	0.198791600233109	-0.0402306340370426	0.244980676493251	-0.11378796181483
SPATA17	0.0921902422223587	0.124573702176532	0.0791239440157021	0.0846671172845056	0.0679594807452018	-0.00906799418695098	0.109299036814932	-0.0428776826646484
SPATA17-AS1	0.0105523106060694	-0.00865309282311867	-0.0120628737108592	-0.0119513091280592	-0.0137011799412812	0.00576872852076904	-0.00706246392766559	0.0113386284122997
RP11-152L7.2	-0.0113584211272594	-0.00655594587253751	0.00818526439598723	0.000411152384185715	0.000361670125181892	0.0114034051779082	-0.0115878389029723	-0.00772012777957183
RRP15	0.0929594459254116	0.273467255331573	0.23625334874292	0.221054660496089	0.196196465400673	-0.0330055230606287	0.267555751543777	-0.111651182767107
TGFB2	0.132782632404763	0.285214242718177	0.223627570890952	0.144026698578783	0.131491372298829	0.0262006140645821	0.228622328340966	-0.0914464328367714
C1orf143	0.0077627500244716	0.081626606383192	0.0712594742636919	0.0389325774942603	0.0476793679229636	0.0400971068447245	0.0503283332840749	-0.0457283687797242
LYPLAL1	0.134980109419235	0.22146844313555	0.174103618122806	0.130034199136217	0.102767849850729	0.0483641728786869	0.178641308174629	-0.0259486542890982
RP11-135J2.3	0.0103993655295043	0.00470980878862822	-0.0110282447753365	0.00289246152113146	0.000398556879242732	0.00906784384916269	-0.0130588106891804	-0.0043157502573833
RP11-392O17.1	0.00284028003950559	-0.00840838069503712	-0.00936654073715356	0.000646867755425666	0.000709845096439086	0.00185243481351582	0.00534678001555625	0.000697249624655421
RP11-95P13.1	0.0346269144200782	0.0245386266846746	0.00526160519906439	0.0142565524612207	0.00936375152515755	-0.0187646717107953	0.0385828854207994	0.0115566877065947
RP11-95P13.2	0.00959865306984007	0.00678086510790657	-0.00109130860764262	0.00335309613973777	0.00352043582048941	-0.00931885371461724	0.00888970777952404	0.00119926935440732
SLC30A10	0.00698187443204065	0.0270619126307109	0.0360822734949441	0.0439030075302049	0.0389907629143453	0.0176058692919009	0.0214846996941533	-0.0301800779258012
EPRS	0.0648640560053472	0.219276822510238	0.224209580845058	0.265116754566959	0.24652814002177	0.0593217166598388	0.228564620861077	-0.177477456186758
BPNT1	-0.00739934543293665	0.201313899527085	0.208834401444379	0.216356361728853	0.202587839770105	0.0122523280140985	0.175724744698439	-0.147674689998185
IARS2	0.10977431846295	0.239658595208761	0.191821396161561	0.17819855486752	0.163584841121097	-0.0161306589894487	0.247886741663027	-0.0564597066869632
RAB3GAP2	0.114331951807171	0.318155861343068	0.262156550115885	0.231862830116073	0.220907567991664	-0.0683266720927975	0.348101780578682	-0.12368620565934
MARK1	0.00637116378653239	0.214156596612208	0.208547334382017	0.233543345651003	0.228478490881555	-0.0535749255481591	0.245570702481143	-0.159064040258242
C1orf115	0.0299280648458806	0.054219441849425	0.032619731381461	0.0326274623603976	0.0276759197592822	-0.0275665960953858	0.053730075543186	-0.0102548439527925
MARC2	0.100887989320319	0.257367376879074	0.189943665101481	0.137890524904581	0.143005511683716	-0.0459922610296839	0.238903764157221	-0.0912050628100792
MARC1	0.0196313491532184	0.199276718532066	0.18948187085931	0.207172246854415	0.19846864134139	-0.0243148033449486	0.196737413610426	-0.134420754974391
RNU6ATAC35P	0.00893777820333301	0.0266232552775271	0.0206882096566354	0.0293818190768315	0.0268059389430897	0.00319839360466671	0.0286142251095864	-0.0214569970874272
RP11-295M18.6	-0.00522932572745974	0.0149033351325578	0.0222363509396971	0.01713557311856	0.0189715325976972	0.0199015773845445	-0.000232848376288042	-0.0208687817199347
HLX	0.149466317794003	0.00403999079884335	-0.0370032846997141	-0.0869359482271368	-0.102261570747677	0.00563963717904507	0.000645530288002827	0.163956620443453
DUSP10	0.0310909535517043	0.106180052198014	0.120206515698667	0.121200694504899	0.100668989746944	0.0175538263720898	0.117438580040086	-0.0326686246676417
RP11-191N8.2	0.00119746998181246	0.0105828998625852	0.0112738566878562	0.00991174139294098	0.0103111972753972	0.0061097060799349	0.0031659631288478	-0.00664861254994008
RP11-815M8.1	0.0208123230523484	0.000260542763059264	-0.00716604423913387	-0.00888734002567063	-0.0145722886593105	0.00628533397760657	-0.0173495394770486	0.0104654246291251
RP11-400N13.3	0.0809630404728003	-0.0148013800316342	-0.0464254560318786	-0.0106943807104018	-0.0151814238068262	-0.0192631738532516	0.0105341668011728	0.0205938961555614
RP11-400N13.1	0.00373275954510886	-0.00440211927464334	-0.00760137380541835	-0.00623925992194297	-0.00167969682516068	-0.00486635255284463	0.00768683971948723	-0.00626535017561336
HHIPL2	0.00347817719107344	0.0218331403778588	0.0240957159709313	0.0182361334755931	0.0202915648577147	0.00534907759392829	0.0185040350729999	-0.0135663183222607
TAF1A	-0.0186100277200605	0.0484926989753025	0.0801620918619873	0.150443053323684	0.143178205942705	0.0376701331808338	0.0695806100090681	-0.133883507589423
MIA3	0.0513100456422233	0.172728524700697	0.172903186903492	0.197650704282374	0.187656186244311	0.0321093871550284	0.184955927097913	-0.100321720974414
RP11-378J18.8	0.0339769643663439	0.0559957302898876	0.0404171124241769	0.0519395008446603	0.0479947814489737	-0.00207078369894049	0.067688165172524	-0.0237819113330887
AIDA	0.155246513479282	0.164282552268757	0.103286102919145	0.0613182077932676	0.049532610915471	-0.00711941426463264	0.151517002103837	0.0479348235727209
BROX	0.11777479054952	0.219471198472333	0.178391508514984	0.120054168391813	0.117481677310069	0.00109874420272368	0.220763015702943	-0.0161771796836831
FAM177B	0.0474199947545612	-0.0661723556176928	-0.107987987517151	-0.141730101922645	-0.146884183920515	0.0255265004582368	-0.11544504998565	0.186778648468672
RP11-452F19.3	0.129879405212492	0.0456900043735193	-0.0248548555245291	-0.0765237940213911	-0.106850514217656	0.0161897747049316	0.0130290120552989	0.177942267118852
DISP1	0.0511512759927819	0.0554381838228922	0.013104650308947	0.00670987787634442	-0.000202267708135813	-0.0265126074605248	0.0501536310006315	0.0524314548435551
TLR5	0.0670899537454596	-0.0741022678253883	-0.121223036451401	-0.147032795722383	-0.163614430275292	0.0249230782270002	-0.108149154787261	0.225422036769258
RP11-239E10.2	0.00517404197250447	0.00126674513359857	-0.0102581209763735	-0.00264864905698632	-0.0106827638467905	0.0110903176037929	0.000172737971224432	0.0106494758800596
SUSD4	0.00578439119150877	0.1280221031704	0.14975857008786	0.168913581098922	0.160230343112929	0.0746237413646009	0.0723452748436383	-0.130888054752917
CAPN8	0.0115064245574882	0.0328764601257048	0.028864855251006	0.0167043779940403	0.0112216041644566	0.00211003215242984	0.030647110467424	0.00484935137607521
CAPN2	0.186892035671765	0.333163572380326	0.266757460193406	0.246781848503192	0.219080234213689	-0.0253378824203935	0.35389487639521	-0.115204111721876
TP53BP2	0.0621695138210518	0.219312269185601	0.19323145018869	0.173756100352715	0.167888952037253	-0.0404017288662154	0.244150009530086	-0.0835784378169914
FBXO28	0.0565381730513311	0.146895084885245	0.139531363038988	0.151660488353602	0.135155740178308	-0.0174244568716436	0.16543013095757	-0.0629973635648903
DEGS1	0.10301141794216	0.180986234138139	0.176913043891151	0.159744965339145	0.133935154046946	0.129217402131763	0.119123556410123	-0.0379718302030856
RP11-365O16.6	-0.000826949291208327	0.0297837732337126	0.0306372626178366	0.0485811683826585	0.0455844702114358	0.000184129949768846	0.0288632819646048	-0.0355401190385974
NVL	-0.019575146448506	0.145748822356364	0.176463740586302	0.220695002036772	0.214301285508682	0.000239181984422236	0.162020167918811	-0.15758335667834
CNIH4	0.242171897619032	0.250709461902615	0.17698365770129	0.131367928263694	0.0858409674748926	0.0103295984672471	0.223877517078607	0.0121697275359775
WDR26	0.102296401007851	0.21264135237805	0.169598574200179	0.133208387366863	0.117651294874974	-0.0393605108522098	0.228635208822109	-0.00469527684417632
CNIH3	0.22032057071517	0.461564640629752	0.316783202503293	0.261676450445772	0.232799150712732	-0.193382244500764	0.515864087433143	-0.0984061919181485
RP11-3L21.2	0.059419763163363	0.0287376527874914	0.00929085679762054	0.00423156121817886	-0.00526186993893618	0.00829789866285992	0.0281117254170691	-0.00771435861970839
RP11-449J1.1	0.0259127629065304	0.0507672209838521	0.035154860159694	0.0282882204833505	0.025527241915133	-0.0294999150550319	0.0564542265591286	-0.00476603647970187
DNAH14	0.0280252488387142	0.0247689289463505	0.0199130986895988	0.0168544891583585	0.00894580468146064	0.011074494983755	0.0228027407169565	0.0147340103856795
LBR	-0.0101766541813665	0.125637132151245	0.169506879404098	0.211543683616379	0.210309371733339	0.0326252672195018	0.134309185806162	-0.122564223673017
ENAH	-0.104147203053945	0.334593365826645	0.416780069784603	0.519287545413784	0.5067998423875	0.0252728830924809	0.38662816128978	-0.393108040837184
SRP9	-0.0321671704589647	0.29529282066584	0.3666286645076	0.459530937693119	0.410482976706801	0.209479148482969	0.279461413530159	-0.356637791459342
EPHX1	0.179688982487875	0.319278668772824	0.224314980927162	0.154936867916336	0.120155619557131	0.0164760933688337	0.279695460761911	-0.0213966008151616
RP11-285F7.2	0.0178443308076269	0.0703800054821691	0.0677329662549919	0.0279402620387053	0.026832101751131	0.0121429030276394	0.0707835266672135	-0.00490760291502917
TMEM63A	0.0399510602774713	0.155595382652219	0.15765921159662	0.0705460451852713	0.0647041772391638	0.0471078858140563	0.164336768922219	-0.0145124013868998
LEFTY1	-0.0512459782159137	-0.0294343036645292	0.0188880265727133	0.088281733634362	0.0876041459562007	0.067247176588366	-0.0180012514266921	-0.0888689927991024
PYCR2	0.142555701936717	0.29202864884937	0.221577668065949	0.145181807164289	0.120116552029461	0.00552236052636247	0.25960703675455	-0.0354547838590521
LEFTY2	0.0497059485321609	0.0796293310154907	0.0629066927036883	0.0370644557783932	0.035051217497471	0.0287332988350751	0.0396239949478261	-0.0238625096983208
SDE2	0.0642688763691839	0.108261138186677	0.077890574269253	0.0894993228996834	0.086734438570495	-0.00945078298740672	0.122482566600007	-0.0392789094846643
